reviewId,content,score
fed2265f-e9a9-4d67-94c6-782cbe758d60,ok,5
402857cd-07ea-4b57-9be5-f55b04e831af,aplikasi gak jelas. Mau ambil antrian aja susahnya minta ampun. tapi uang iuran lancar aja ko sedot tiap bulan. telat dikit kena suspend.,1
d4a17567-446e-47e4-9abe-c9d36de1ba65,Aplikasi jelek. Kenapa yah semua aplikasi pemerintah selalu sulit untuk daftar. Tidak bisa otp email. Lama sekali tidak bisa otp email,4
4c31fd8e-febd-495d-815d-0475b9b10413,"Kalo aplikasi belum sempurna jangan langsung di terbitkan Buat developer nya segera perbaiki bug yang ada seperti verifikasi wajah dan sms yang nomernya berubah ga sesuai sa,at pertama di daftarkan Ini aplikasi pemerintah masa kalah sama aplikasi injek dimana ada komentar bug langsung segera di perbaiki🤣",1
52154142-560c-4a98-bdd2-4056d54fffe1,Keren,5
bf3b034b-5470-4770-a308-223d2fed18f1,kok malah gak bisa masuk aplikasi?,4
c15c4068-6692-4806-9ae1-bd9d8c12be0b,"Tidak bisa di buka aplikasinya katanya hp di root, pada saat dibuka sueeee,sudah bermacam cara tetap aja ga bisa di bukaaaaaaa",1
92870da6-dd08-43bb-8d2c-57d12b83a622,Lenih mempermudah pelayanan dan mudah diakses lebih ditingkatkan lagi agar jangan sampai masyarakat harus ke kantor BPJS lagi untuk buat perubahan data terkait JKN MOBILE..sukses selalu 👍🏻👍🏻👍🏻,5
70bab1ec-f96b-4dfd-9d6d-d7c560d9cd54,"Mobile jkn tidak dapat di akses ada tulisan""Permintaan Anda belum dapat diproses, silahkan mencoba beberapa saat lagi. [1] Mohon maaf atas ketidaknyamanan Anda. 20105-HAMOSKKCVE "" Tolong development diperbaiki soalnya ini aplikasi untuk berobat ibu saya kalo nggak pakai aplikasi ini ibu saya tidak bisa berobat rutin",1
0fa5c6c5-f764-4013-b0db-8fec29af5bae,"saya rabun. Verifikasi wajah ngga pakai kacamata tuh tidak kelihatan tulisan ""senyum kedip hadap kanan kiri. Otp tidak terkirim2, Sy ulangi sampai anak sy sekarang sdh usia 5 tahun. Lelah.",2
566eb03c-b759-4cf5-b237-a51de3fd1ac3,"Terimakasih. Berkat aplikasi ini saya bisa berobat dengan cepat, tidak perlu antri lama",5
9f36f2f2-5210-49ac-886d-d7ddb40a7240,memudahkan kita untuk merubah sesuatu,5
9b3fe85d-e928-45ce-9838-209e1430aa08,"bagus, lancar",5
46e24e4d-c890-4c90-888b-50048ed1c4e2,Bagus,5
c52edb36-c19a-416d-9524-b0ff95036f75,Oke,5
35b3b635-4525-4840-b05d-4bb5b9c74657,"OFFLINE TEROSSSSSS... REPOT BANGET MAU NGANTRI SAMA CEKIN.. DEVELOP DONG AH, Anggaran banyak kan.",1
ba2010a9-cb36-4a89-8062-b2170483d02c,"verifikasi lama banget, diulang berkali kali pun tetap ga bisa .. mudah aplikasi yg lama",2
43a09313-5fd6-4403-bf03-2f49c18f0d9f,sering mengalami gangguan ketika daftar ke faskes 1,4
ec0a11f7-c11e-4555-be3a-d6cb5b76a8b2,sangat membatu,5
e320c30b-2c46-4cb9-b8d2-298364708603,Mau lihat OTP di email pas masuk ke aplikasi lagi malah aplikasi restart. Gimana mau daftar coba,1
292cf5af-706e-4a72-884f-1ded48f72d09,Aplikasi mobile JKN 👍👍👍,5
d4600339-30c5-48d9-a016-5b16ae571a0b,sangat bagus,5
cb7454d9-5c60-4904-a529-f63c6cac4881,aplikasi ok dan sangat membantu,5
917b8403-e535-427a-9939-30400c68893a,"tolong min perbaikin aplikasinya.. sering log out, masuknya pun susah bgtt",1
6c1caedb-807e-45c0-a04f-c17952bd6244,jelek,1
a5218586-12f6-43d5-991d-35e17bf27b34,ribet,3
9a561dd1-7f29-4bb8-aab0-3affe24a01ba,"gimna sih, untuk login ulang aja susah bgt.Nik udah bener, pw udah bener juga , salah mulu bacaannya,, klo app nya belum siap jangan di publish dulu dong, mau berobat orang tua ini, klo gak mendesak saya gak akan marah marah!!",1
c4cf45e2-4de8-4c46-a39f-86a3116e58ce,Ok dah sangat bermanfaat,5
acc32ea4-53f8-438d-b6b3-9a840f051892,Aplikasi gajelas mau daftar ga bisa bisa aplikasi sampah,1
63c66202-0d38-4c6e-9840-4cfa848ff857,"untuk daftar sulit, verifikasi wajah susah bgt. kalo begini terus mah ngapain di Adain apk ini",1
4fb98e91-e42e-450c-a576-08a4ad0f895d,"nomor NIK bener... pasword jga dah bener, tp selalu gagal login, disuruh tggu 180 detik mncoba lagi, masih gagal terus.. menuhin memori hp, hapus aja",1
02651329-dc69-43b5-bd23-fa404ae4334c,Aplikasi nyusain. Baru ini ada aplikasi kaya gini. Daftar dan verifikasi susah.,1
34fc9a7c-295d-466f-a164-4e637a953abd,mantap,5
510f61f4-5ad0-4a75-80c9-0072b15bab46,Di-update gagal terus dr pagi sampai malam instal susah,1
46d43813-740e-432b-b9eb-4df562822bc0,Alhamdulillah jadi lebih mudah satset dari rumah,5
2b33eab1-f0b2-4225-b7f9-ea20e04727ee,kak kok nggak bisa mndptkan captcha ya,1
e072519c-8af6-4f5f-9f78-e24a51251c31,Aplikasi tolol gak dibuka dua Minggu aja suruh login ulang Logout terus tolong di perbaiki mudahkan urusan orang jangan persulit urusan orang,1
3b4058b5-c606-4b90-a5e0-f26359bd45e6,Sangat membantu,5
25eda26a-3b54-4ca2-a42c-7a18b9286b36,gaje banget mau verifikasi wajah aja gagal terus. udah punya akun aja segala gabisa login login. tolong dong ini aplikasi dibikin yg bener jangan menyusahkan,1
a256ac2c-0b0b-4fa6-ab49-998eee0d67d7,susah sekali ngirim kode Verifikasi,1
6bb98bb2-b574-4f71-ab1d-16d9f12ef1ea,"tidak bisa digunakan, aplikasi sampah",1
7cea972b-ef4f-4b30-bae1-8e3a71002cda,Bagus,5
d62e6d9d-395b-4b71-b4d7-fb9dbfd5ba4e,Call center 165 fast respon ketika peserta menanyakan informasi kelas rawat.,5
8e874e54-0141-4b08-8494-c3e77f9eebcc,Oke,5
9aa59096-8578-4380-b546-fca3040118ec,Sungguh sangat amat sangat BURUK .. sampe mau nangis,1
41683496-cb2f-4ff3-9aec-ee3043e3a940,Keseluruhan sudah baik. Namun saat coba ubah faskes atau data terdapat sesi biometrik untuk verifikasi wajah yang mengharuskan seseorang tersenyum. mungkin ini hal bisa di pertimbangkan lagi karena ga semua orang dapat tersenyum terutama untuk seseorang yang mengalami stroke atau kondisi fisik pada wajah yang teridentifikasi tidak tersenyum.,2
e8d8fd41-7cfc-4335-a16b-506535e1d15a,Ok mantap,5
52cd8d38-11fe-4610-a495-51daed263769,aplikasi sampah kayak mana pemerintah buat apk aja ga becus,1
9f219bbb-f1d9-4a8d-88b2-0ac44543fdf2,Simple,5
a772f85d-a3b0-4a87-bbb1-ac3442b512fc,belum pernah di coba daptar ke puskesmas lewat aplikasi mudah mudahan pas di gunakan bisa berfungsi dengan baik,5
ae2cb014-8bf7-48d1-ab85-88ca4db9f857,sangat memudahkan urusan kesehatan,5
71121347-b398-4fe8-907d-daf67155025b,"nyoba masuk aplikasi susah banget, kesalahan no induk kependudukan pdhal udh bner itu, sering error, pasword jg g bs tersimpan otomatis ribet bet",1
6cb8058c-e3f7-4def-99d4-5a51786dc948,di update malah gajelas apk nya,1
1e8e6d44-a3f0-492c-9b86-a8bc6bf4e94e,mau buat rujukan ke rmh sakit aja susahh dan d persulit ....,1
1c919be1-0cbd-48d6-acaf-5e66e837373f,Finpay pada aplikasi JKN tidak dapat di akses/dijalankan.,3
55a6394e-4c2e-438e-9753-fd3b95b1ba61,Membantu,5
5a5f75a8-0547-4a2a-a53e-e5c295cae446,kenapa tiba tiba keluar login. padahal ga diapa apain.,2
027948f6-3473-48ba-9ab8-4c1ac9edc5f3,aplikasi ribet sampah,1
e8d9aeb5-f974-4afc-b956-69496d39f3d1,Tolong banget buat bisa diubah rating pelayanan nya ... Saya salah pencet tapi pas diubah susah banget,3
a198e8a6-35c2-4328-a539-f07a487d66a4,"aplikaai macam apa ini? perbaikan data melalui WA pandawa, dan sudah melakukanya, tapi muter terus apakah tidak bisa dipermudah? sangat merepotkan",1
14db4d32-bc2b-4474-a982-165554704de4,"jelek bgt, org mau berobat malah dibikin repot sama aplikasi blm bener ini",1
d9460848-1a18-4187-8f3a-dac5111f8298,serius nanya ini gunanya mempermudah apa mempersulit sih untuk ambil antrean sj gagal terus,3
dd9988c0-50cc-4ad8-9224-85abda52d8ef,Aplikasi apa ini....tidak bisa verifikasi..sangat mengecawakan,1
5ee0ca71-7adb-401c-a7f6-c879bf5c499b,Aplikasi ne ruwet lek.daftar ketmau ndakkenek blas py iki lek,1
78cf9ab6-6339-42ea-9b66-d7159d8526b9,"saya melakukan perubahan faskes pertama lewat jkn mobile, diminta toleh2 dikamera dan langsung sekali percobaan. good joob",5
4f9fd3a3-b503-4d84-bb53-9d0332b482b2,"Aplikasi bikin susah, verifikasi nomor ditunggu nggak muncul2, benerin dong,",1
9d086197-3d82-40da-b258-37ae46697e58,mengupdate data prosesnya cepat,5
058e3253-e76e-42ef-912d-e27898ccd300,Sering eror,1
cee8b36e-9e44-469d-8f05-1a355e864640,"apk nya tmbah ruettt.kode otp susah,mana scan wajah ngk bisa2,dari pda ruet ngk usah d buat online,,, tambah males ntr pegawenya,,,",1
6631b7df-80a5-478e-b6c1-183bbbfad3f9,aplikasi sampah gebisa verivikasi wajah udah berkali² gagal mulu,1
af021308-7a22-4fb0-b365-fa8016413748,Jos Gandos,5
7f57c45c-6772-4719-974a-eeadc4e4056a,"aplikasi yg bikin emosi. susah sekali daftarnya,tinggal ngirim SMS aja untuk verifikasi,tp GK ada SMS masuk sampai berulang kali coba,tetep aja. GK dimudahkan,malah dibikin susah. ribet banget aturan sekarang",1
79ae1a3f-3bff-47cd-91b4-498eaa5e8416,Alhamdulillah,5
52d3d141-e334-4cf3-beed-56b633bf4841,Ni petugasnya pada tidur atau apa si? Kode otp aja lama banget gak dikirim2,1
a41fd5c1-2e44-4dcf-89ad-0ec9203a15c8,oke,5
880f7253-0ce3-41e4-b4a8-e0298e3202c2,"Semoga semakin lebih baik,rakyat semakin dimudahkan",5
80d0401d-f243-4af4-8709-1507c5794835,Sangat membantu,5
787e6c61-efbd-43b5-91b9-9d0edaf88aa1,Bagus sekali sangat membantu,5
7aad5a81-fe09-4846-b077-0ef0a4164a77,fiturnya banyak dan bagus,5
5907496c-0b32-4e25-9d97-668bcf82b557,Lemot gabisa verifikasi,1
5cbf2d9e-6175-4a28-9add-e01cc7d9da94,ga guna malah dipersulit aja,1
3e6435f7-034f-4137-b760-bb11308c57a4,Sudah terdaftar tapi apk .kok belum verifikasi,3
5e00119a-05e7-4a76-acb4-170aae400ba7,"Pelayanan nya cukup baik, lebih ditingkatkan",5
8adc70bb-e8e4-4b7c-b9ff-548a80b937c5,merubah data jadi cepat,5
cc937003-34f4-4090-8e95-eaf3267c5ff2,Saya login menggunakan nomor handphone saya yang aktif tapi tiba-tiba saat ingin verifikasi nomernya tidak sesuai dengan nomor yang saya masukkan,1
1d4ef2e1-5d56-462b-831e-394a339cbeba,"ribet...,",1
d3cf9645-16ad-4838-b78a-25f3603b280e,Sering minta pin baru,1
9fea5bcd-5272-4b4a-999f-cfb96e9a5dba,Ini kenapa kok baru mau daftar aja masukin NO hp gak bisa'' ferifikasi gagal terus,3
1452fe81-02a5-4bb3-9aab-f0d5ea402f7c,"apk apaan ini mau ambil antrean aja verifikasi dulu udah gitu harus hari itu juga udah gitu nomor yg terdaftar punya orang lain padahal pas daftar udh bener,mau ubah data malah suruh verif lagi, mau berobat aja di persulit gimana sih",1
e6f242fb-02f5-42e2-8d7f-4cd5f542cdf1,"Aplikasi congok, nunggu 300 detik 3x buat verifikasi email. Gak dpet2 kode. Gila gila, IT pada mati kali ya ? Apa the next tsk korupsi nih ?",1
3231960c-2523-4be8-aa6c-3e6f929c5b2a,Terima kasih,5
03e0ffa2-3b1d-42bf-91d3-5d4f7fc38a88,Gimana sih verifikasi wajah keluar keluar mulu?,1
c8be4fb7-45cb-44ea-825e-8217d3c3f426,mantap,5
3f8e34f8-a85b-4e68-a1c1-0b8fc8e2cb88,Ini kodes SMS smp 200 lebih detil tapi gak ada kode yg masuk,1
24bd3d64-a184-4ef4-b53e-192917a4fc1a,"Nyusahin, kalo ga niat bikin apk mending gausah, bikin ribet aja",1
50c1e7e3-ffeb-415a-95ad-bf6e8e4ce881,sangat bagus dan membatu... tapi setiap buka aplikasi selalu NIK. kok bisa,5
d9743f56-ea5a-4711-93fb-4dc631c5b047,APLIKASI JELEK UNTUK DAFTAR AKUN VERIFIKASI SMS OTP GA PERNAH MASUK PADAHAL NO HP SUDAH BENAR,1
aee6cdd2-2120-4e71-b079-864bdef7493a,"memudahkan, dan saya puas",5
21033ea2-83e5-4753-a712-54cee790d468,Saat mendaftar notifikasi SMS tidak pernah masuk. Padahal nomornya sudah benar,2
873a72f3-d067-4976-8f19-f787e1be0246,Aplikasi sampah,1
fd52aa22-f6f7-445a-ab39-a5c552a9962b,"aplikasi jelek,,kirim kode OTP SAJA GAK BISA,SUDAH DI COBA BERKALI KALI TETAP GA ADA KODE OTP NYA",1
b4bb2908-498b-4dc3-93e6-941e646ebb59,Sangat puas,5
b6d78586-58b9-48fc-bdbd-43396bb5decf,"Biometric tidak mendeteksi wajah,kode verifikasi untuk sms ga kekirim, GW MAU CEK KEPESERTAAN AJA UDAH SUSAH",1
751e58af-0651-4edb-b8bd-dd3a5621eff4,Bagus,5
7d1929ce-ed11-454f-bfe9-152293eb7ae6,"selalu terkendala diperekaman wajah saat daftar pertama kali dicoba perekaman wajah sampai tiga kali gagal terus, tolong jangan dipersulit karna ini sangat membantu pada saat kontrol",3
c56cf1cf-8e47-4d08-9e68-0df9b1299a7d,Ok,5
4ba28d15-d3c5-40f3-b2a0-c37a75960b2d,Malah disuru update sama aja loe nyuru kita ganti hp yg lebh tinggi versinya.. Di versi android kita dh gk da lg mobile jkn.. Harus hp model terbaru... Lue kira kita rakyat bnyak duit. Nyuru pake hp bru bru bsa download aplikasi lue,1
d2c709d7-47c9-4707-929c-b5d5205fea35,Bagaimana mau pakainya OTP aja nggak ke kirim kirim stresss.,1
1da9da5f-f21b-4b84-95e1-a57a47762e47,Update mulu. Ukurannya tambah besar,1
c4f2e306-d8b5-4bf4-afd8-4690d580978a,Susah login,1
2ee8cf26-a11e-44ea-abeb-b01e2423a2b2,"Baru daftar, dan pas mau verifikasi akun katanya harus ada pulsa, oke udah diisi pulsa. Ternyata nomor nya yg muncul tidak sesuai dengan yang didaftarkan dari awal, sehingga kode Verifikasi tidak muncul. Tolong dong, aplikasi itu harusnya mempermudah, bukan sebaliknya. Mohon diperbaiki lagi aplikasinya. Terimakasih.",2
f36e7835-80ee-4f2f-ae47-7257e3697eba,"satu bulan gua coba buat akun ga bisa mulu, ini apk untuk mempermudah atau mempersulit siiiiiii, apa ga pernah di cek kalo apk nya lagi error!!!?????",1
f11c3cb1-cbcc-4c93-b85b-9050d07e6828,"di update malah log out, mana lupa emailnya apaan, dah lah ribet",1
dc581a55-abc5-4b37-8e5c-1f8b9d12c33f,"aplikasinya makin kesini makin susah, mau daftar antrian online di faskes 1 selalu tidak bisa.",3
47f69908-b25c-4091-9c80-4179b75df316,Sangat Dipermudahkan,5
ffb5a3e1-00f9-4517-98c5-419dd0165ab7,maaf kak knp udh ulang-ulang sy masukin nomor sy dan sy jg udh mastiin benar nomornya tp tidak ada kode OTP yg masukkk tolong aplikasinya di perbaiki,1
1df49953-aea2-4e06-9c03-7d5dce4bee9c,apa ini...suruh f3rivikasi wajah ..malah aplikas keluar sendiri,1
4d665bec-bf3d-4ba6-8f98-ab87518db80b,"Gak bisa dbuka,log out terus",1
ea445aa9-4076-4325-a1ed-ba2a9ca55799,ko saya gagal terus ya veripikasi wajah nya,2
a9d37dbd-de5e-4b38-b731-138f60edc7ac,Aplikasi t4ikk,1
a4f0cfcf-8011-4cf9-b021-48ca59ee182f,Pelayanan online yang prima,5
9c9f8d42-05cd-4379-b588-14dedd2068da,sangat membantu,5
67b4d326-7d33-4f42-80fc-52893fe68c0d,mantab,5
42c42472-b629-4bfa-8b37-f92e8c53195a,pelayanan sangat baik,5
208898ca-d41c-4e44-a44b-19e373df5ed9,Muter-muter terus ga selesai-selesai,1
1a72d430-556a-4bba-a4c2-9a3798f30f4d,"Gimana sih, poli tidak ditemukan padahal polinya ada",1
96d14de3-1480-4897-97ad-a888a5662ec3,"kenapa mau login item semua padahal memori hp saya tidak penuh, saya uninstall dan download ulang aplikasi jkn ini tetap sama hasilnya ga bisa login layar hitam kayak hp hank",1
b083f196-31d8-4157-8240-337deeb7838d,Oke,5
08c81df9-af4f-47b9-bf89-38585a270f34,"aktifasi nya ribet, harus dg pulsa untuk menerima sms",1
abc6ee68-9735-4c33-a836-1f561a29bea8,ok,5
bc149374-7c49-46f0-a29b-6a25e0e58aa4,"sulit diproses jika masuk, kalau aplikasi sudah lama tidak buka akunnya malah terkeluar sendiri",1
9cb41b66-a8cf-49ce-8067-4aeb4e44ef1e,kren,5
7c0f2d41-3faa-4769-9e3e-f876c4f2608b,verif wajah udah ribuan kali masih ga bisa taik,1
e125315e-af57-4875-a4a8-b14118071854,"Tolong jangan bikin ribet begini,, sdh verifikasi mendfrr,, sdh bkin akun,tp akun msh blm d verifikasi, msh hrs wa pandawa... aduh tolong dong jgn bkin ribet bgni... di perbaiki dong aplikasi.nya... bikin puyeng aja",1
8cea85a3-ce9e-4b99-b679-82db52be2790,"kalo gk butuh males bgt ini, susah amat buat masuk , bikin nambah susah",1
b210bb0a-497b-4a0a-86ef-8f2f601899f7,Mau berobat ke faskes 1 harus pake aplikasi. Sedangkan aplikasinya force close. Kalau ga siap gausah full digital gini. Benerin dl aplikasinya br ngajak masyarakat migrasi full digital. Sekelas pemerintahan tp kacau,1
165ed024-fab5-420e-8842-342445ea98d0,sangat baik pelayanannya,5
913e0e3d-c18e-4cb5-906e-636f69182dac,ini aplikasi bpjs niat ga sih? saya sudah bayar bpjs tetep saja di non aktifkan... sy nw daftar ga bisa bisa ini...,1
0e834cb2-e8f8-4dea-92f9-c1f0b959e0d9,terima kasih.sangat membantu .,5
dcee2aaf-3b9f-4e45-ad7a-4c5406e1c2b5,Terbantukan perubahan data2,5
9a2bed94-4a09-4755-9d2d-76c3504c0b81,sangat mudah dan membantu,5
03a6ef76-50ae-4a54-aba9-589e2808a6d7,aplikasi tidak berfungsi sama sekali... verifikasi selalu gagal terus,1
b0eaf04b-ce59-4afe-a476-84171e1881ba,"Susaaaaaah banget login nya,,duuuuhh",1
95ec3728-1275-4e9f-9b05-b7bb2a1c933d,Telat sebentar langsung Blokir. Giliran udah dibayar leha-leha gak langsung aktif ...,1
c7f1527c-cee1-4715-b7be-8f295d3ccca0,"Apalah server sering bermasalah, server lokal kah?",1
b4310a82-6252-45be-9691-3484bd511a16,Tolong solusi root?,5
9a84cd54-316a-49a3-a677-e5fef0132cef,Gk masuk kode verifikasinya gk jelas aplikasi pemerintah ampas,1
f5bdf8a1-3f72-46f2-b18c-601cdb59a1d0,"sebagai anak IT saya menyatakan, aplikasi ini sangat buruk. tidak friendly untuk user di usia tua. fitur ribet, banyak eror dan bug, customer service buruk, tidak hanya di dunia nyata, tapi mobile nya pun burukkkkk",1
8348c7cb-85b4-4d39-84b9-9671c9676baf,saya tidak bisa login,1
910a56cd-1286-4499-bde1-8fed0fb8519d,Sy dri pagi sampe siang selalu gagal untuk pendaftaran ya kontrol nya .. Disuruh ulang2 terus... Smpe pegel,5
efbd2b56-e932-4129-a669-a636b7499f68,Harus update terusss.. nguras memori,3
49792062-99bf-41da-b13d-734dfeb61280,"jika aplikasi ini membantu, maka bantu lah agar bisa di akses menggunakan ponsel apapun, jangan mempersulit dengan pembaharuan sistem yang tidak bisa dijangkau oleh tipe android jenis lama haruskan tiap orang mengganti ponsel yang baru demi bisa mengakses aplikasi ini,tolong di pertimbangkan",1
9c8d5f29-f782-4b92-a746-f2a478d3c89b,susah.,2
0fa5d355-af54-4000-9cb1-9634ba8b87ec,Tidak bisa login,3
5293d340-4584-41b4-8aac-7b2d2f0e5b15,sejak ada aplikasi Mobile JKN berobat lbih Cpt scra ol,5
95602677-8146-4c45-8cc6-2f7918a83497,cepat mantap,5
2afd87fb-3eb3-409d-b8f0-691a8210d250,siiiipp,5
f6dffb13-3790-4f4b-a86d-14a0f3fd7e8e,Kode OTP kok gk muncul² ya min? Gini amat aplikasi pemerintah. Berapa kali diulang pun tidak ada notif sms,1
5ccf50b2-6a9d-4053-a5f1-554a53c7c0cf,Kenapa sulit didownload,1
b10f9030-1c35-4de5-b390-543286285e14,masih banyak bug,2
d6a056ce-e8c3-43dd-9e95-77c92a00dcf4,Aplikasi nya ok punya,4
8a1884d7-5d99-4510-b259-f083fc405deb,Mempermudah masyarakat,5
436e84de-4cbc-4d3e-bf86-1b7231e7ce8f,Aplikasi apaan verifikasi SMS aja lama banget,1
6feaa008-87c8-4eb7-bebc-5860049e5acb,Baik,5
55985948-ceed-42d7-9489-528765e32c17,Good,4
6fffb129-bfa2-43a0-a92b-c6a71dafc63f,"sudah punya no rekam medis tapi buat daftar tetep gabisa, katanya ""belum punya no rekam medis"" ini gimana sii capekk banget mau berobat aja susah, tolong dong dibenerin aplikasinya 😌😌😌",1
811d1df3-46ec-4f0a-a48b-9f71148e2595,Ok,5
22fc1eda-b885-455a-ab97-bcf92efe13a5,sangat mudah cepat dan praktis,5
3387cd5c-68a8-4a0e-9633-67fbda7df404,Jossss,5
4674a4ea-ec13-43f1-8c59-8d9d8c0477f6,mantap,5
0b15ab9c-fbdd-40c2-889c-c975aa1045a6,ini kenapa saya mau daftar nunggu kode otp nya lama banget terus pas di ulangi verifikasi gagal terus,1
82568896-9bce-45d6-b2da-510938f562c7,mohon di perbaki dari update jadwal dokter sampai updateny,1
6e19fa96-2feb-49c4-a31c-3228cce29016,memuaskan,5
8737db2f-6a6a-4577-b0dd-3e9da5eeb7eb,buruk,1
da0ed97d-cff8-4908-888b-b84aa4ee8547,"Ini gimana ko hilang control nya dan udh verifikasi wajah pun tetep gagal terus gimana saya mau kontrol ke obgyn gini cara nya ,bikin kecewa aja",2
6366e7eb-d498-4cc1-8061-574805b324b9,"Kenapa aplikasi tidak mendukung ini tulisannya,disuruh di update tp ga ada tulisan update nya",3
2ac6987d-6a23-4121-aed8-c8953b17c626,Aplikasi aneh ngk bisa verifikasi muka. Sumpah jelek aplikasi nya,1
13c98517-1692-4eda-bec9-9e9413985913,besttt,5
60c4c08e-7b90-41e7-bd18-ccbc378be840,"burik amat ini aplikasinya, mau masuk aja gak bisa bisa.",1
4c347ae3-d55c-46a6-839e-0e19a7880954,tolong perbaiki aplikasi ini dalam verifikasi nomer telepon ini sangat lama bahkan tidak ada sama sekali otp SMS tersebut tolong perbaiki aplikasi ini mungkin tidak seberapa memperbaiki bug seperti ini daripada menyusahkan dan uang di pakai untuk yang lain mendingan perbaiki aplikasi ini,1
01d7146e-b156-4538-aaf5-c7535fb94af0,Mobile jkn sangatt membantu Terimakasih,5
6ffff294-682a-4bd5-8fad-42b016a714b2,"Susah bgt masuk akun JKN mobile, padahal semua faskes sudah mewajibkan pake JKN mobile, verifikasi wajah bikin ruwet ruwet ruwet",1
c40a547c-f7de-45c2-a8b1-fe68f185e40e,Setelah update kok jadi bnyak iklannya,3
806a3625-96c3-43de-9ef7-03ea5ed31f92,sangat membantu untuk orang yg membutuhkan pertolongan kesehatan,5
3f6a7a2a-21f2-4c2e-97bf-2bb6f4f85705,Ini gimana kok aplikasi tidak kompatibel di update gabisaa tolong bantuan nya buat pengobatan,1
a6b6aa11-c5cc-42b5-847f-38e21dd52e2f,ok,4
7e3bb518-e3df-4336-8a28-2d363cd0a0aa,Gangguan 2 hari . Tidak bisa mendaftar. tak bisa di hp lama . aplikasi tolol,1
42cfdce6-bac2-47d0-b70a-6f432e56547d,Sangat membantu,5
76392d6f-1e64-468d-b251-69ff491e2b7f,mantaba,5
160db648-890f-4899-936e-160a08311806,Membantu dalam pelayanan kesehatan,5
dbd7f72b-9c82-44e8-a69d-822ed204a710,oke,5
04e83985-b0d4-4a2b-a33a-c9d2f3f9a79f,Ok,5
bc274b90-f876-488a-a6d4-deafa874845d,ini kenapa ya saya mau login malah disuruh daftar autodebit setelah saya daftar diaplikasi tertulis pendaftaran ditolak tetapi saya dapat sms dari bca pendaftaran autodebit berhasil dan saat saya ingin login berulang diharuskan daftar auto debit sangat merepotkan ...,1
2f69242b-77e5-4d7c-89db-665fe1159fe3,keren,5
ed9671f2-51da-4cfa-9224-e41e27f1e920,Keren,5
35a1165a-3017-4ab7-b230-a9cf7d6d04f6,"maaf min, ini kan saya pengguna baru yah yang baru mau login..tapi pas disuruh verifikasi wajah kok ga bisa yah??.. mhon cpat ditnggpi soalnya sya btuh buat daftar kontrol min buat tgl 2 januari😁🙏",1
48e4548b-cd5a-41b3-8746-0f2921d11170,Bagus ..,5
8390ac4c-0ed4-41b8-9365-9068ab644740,bagus,5
dece4528-9744-4d87-b78f-d92284c83140,"Bagus, mempermudah layanan",5
27e74d51-6983-45c8-b4db-5426c077fbb3,"Gak bisa daftar, GK di kirim kode otp ketika masukan no HP bangke",1
32f5bba3-d47b-45a5-bdb4-a8f6b37ce959,Tidak bisa download,2
657703b5-f9c2-42aa-b09d-f4b9eb81efef,Aplikasi jelek,1
a680fae8-8e10-466b-859f-3f4fad1a3eb1,aplikasi sampaahhhh.. gabisa dibukaaa bujaangg.,1
f1b9885b-f550-4284-835a-171a747d2bf9,Mantapppp,5
342ef8a7-ed02-497e-965d-cafb42737414,"Tolong ini verifikasi no handphone kirim pesan ke aplikasi WhatsApp saja, nunggu SMS kagak muncul-muncul",1
1f206970-032b-4248-977a-f3f2814a426a,nunggu OTP nmr telepon lama banget. udah 4 kali nyoba tetep GK masuk otp nmr teleponnya,2
57226ee3-2f02-4fb9-a7ec-43b27d363e4c,bagus...sudah ada perubahan dalam pelayanan.,5
f0a220f9-c2e9-4363-ab34-53d5fbdb5042,mntap,5
e7e89f59-cf25-4bb7-8b13-3f90a2712f8e,Emang Parah BPJS kesehatan.. aplikasi cuman bisa masuk 3 NIK.. PADAHAL 1 KLUARGA TUH LEBIH DARI 4 ORANG. MAU SKRINING ATW ANTRIAN RS PER NIK JADI GK BISA.. KEBIJAKAN APLIKASI GK GUNA..,1
ef774b8c-22a4-4098-adc7-94b5cfb636ab,perlu peningkatan pelayanan lagi,4
9ae2c36a-35a8-4b87-96b8-8c6ba606d2de,"Saya dan keluarga sudah merasakan manfaat BPJS Kesehatan. Aplikasi ini membantu merubah faskes tingkat 1, dengan sistem baru pakai PIN jadi lebih mudah tidak seperti sebelumnya yang pakai kode OTP yg membutuhkan pulsa. 16/11/24: Kenapa sekarang harus pakai pulsa lagi kode OTP ganti no HPnya?",4
73741b50-b1ed-4568-a14c-f6ca8eed11ff,"Mohon pencerahannya, saya sudah bayar iuran untuk bulan Oktober 2024, namun kok belum tercatat di ""info riwayat pembayaran"" apa saran admin untuk ditindaklanjuti.",5
4d561e8c-59fe-4dee-8d15-ab54fd6192fa,pelayanan mudah dan cepat,5
64bbf948-eaed-48fc-af70-4464a1fc8976,Lemot banget verifikasi aja ga bisa aplikasi sampah,1
3794e010-e998-4e00-861b-bbf0ac2438e8,Aplikasi Tolol gk bisa dibatalkan di hari H,1
7f360433-0b1c-4e77-b957-910435e824d8,Keren jkn mobile praktis,5
e35e9ce2-bbd8-426e-9ab1-e2107f437376,aplikasi nyusahin masyarakat banyak pasien meninggal gara gara di suruh daftar online,1
